date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:32:46	11743/11743	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/ins-2.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/ins-2.png	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:48	12901/12901	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/ins-3.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/ins-3.png	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:48	16021/16021	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/ins-4.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/ins-4.png	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:48	944333/944333	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:26%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/video.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/video.png	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:49	13520/13520	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/ins-5.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/ins-5.png	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:50	16274/16274	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/ins-6.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/ins-6.png	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:53	5935/5935	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/brands/b1.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/brands/b1.svg	(from https://bestwpware.com/html/tf/edumim/index3.html)
09:32:53	369739/369739	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:30%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/banner/man3.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/banner/man3.png	(from https://bestwpware.com/html/tf/edumim/index3.html)
09:32:54	4467/4467	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/brands/b2.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/brands/b2.svg	(from https://bestwpware.com/html/tf/edumim/index3.html)
09:32:54	5090/5090	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/brands/b3.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/brands/b3.svg	(from https://bestwpware.com/html/tf/edumim/index3.html)
09:32:55	8505/8505	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/brands/b4.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/brands/b4.svg	(from https://bestwpware.com/html/tf/edumim/index3.html)
09:32:56	5329/5329	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/brands/b5.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/brands/b5.svg	(from https://bestwpware.com/html/tf/edumim/index3.html)
09:32:57	5305/5305	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:30%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/icon/h.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/icon/h.svg	(from https://bestwpware.com/html/tf/edumim/index3.html)
09:32:59	374572/374572	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/about5.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/about5.png	(from https://bestwpware.com/html/tf/edumim/index3.html)
09:32:59	963/963	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:30%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/icon/video.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/icon/video.svg	(from https://bestwpware.com/html/tf/edumim/index3.html)
09:33:00	2839/2839	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:30%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/icon/web-white.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/icon/web-white.svg	(from https://bestwpware.com/html/tf/edumim/index3.html)
09:33:02	175384/175384	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/c7.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/c7.png	(from https://bestwpware.com/html/tf/edumim/index3.html)
09:33:03	169811/169811	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:22%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/c8.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/c8.png	(from https://bestwpware.com/html/tf/edumim/index3.html)
09:33:04	145615/145615	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:22%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/c9.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/c9.png	(from https://bestwpware.com/html/tf/edumim/index3.html)
09:33:05	147901/147901	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/c10.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/c10.png	(from https://bestwpware.com/html/tf/edumim/index3.html)
09:33:06	131945/131945	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:26%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/c11.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/c11.png	(from https://bestwpware.com/html/tf/edumim/index3.html)
09:33:07	88072/88072	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:26%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/team5.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/team5.png	(from https://bestwpware.com/html/tf/edumim/index3.html)
09:33:08	87316/87316	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:26%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/team6.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/team6.png	(from https://bestwpware.com/html/tf/edumim/index3.html)
09:33:09	87578/87578	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:26%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/team7.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/team7.png	(from https://bestwpware.com/html/tf/edumim/index3.html)
09:33:10	101120/101120	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:22%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/team8.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/team8.png	(from https://bestwpware.com/html/tf/edumim/index3.html)
09:33:11	409110/409110	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:22%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/t1.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/t1.png	(from https://bestwpware.com/html/tf/edumim/index3.html)
09:33:12	203227/203227	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/e1.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/e1.png	(from https://bestwpware.com/html/tf/edumim/index3.html)
09:33:14	224091/224091	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/e2.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/e2.png	(from https://bestwpware.com/html/tf/edumim/index3.html)
09:33:15	107807/107807	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/e3.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/e3.png	(from https://bestwpware.com/html/tf/edumim/index3.html)
09:33:15	626295/626295	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:26%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/faq.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/faq.png	(from https://bestwpware.com/html/tf/edumim/index3.html)
09:33:16	76960/76960	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/team9.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/team9.png	(from https://bestwpware.com/html/tf/edumim/instructor2.html)
09:33:17	94562/94562	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/team10.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/team10.png	(from https://bestwpware.com/html/tf/edumim/instructor2.html)
09:33:18	116001/116001	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/team11.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/team11.png	(from https://bestwpware.com/html/tf/edumim/instructor2.html)
09:33:19	65298/65298	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/team12.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/team12.png	(from https://bestwpware.com/html/tf/edumim/instructor2.html)
09:33:20	171963/171963	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/single-ins.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/single-ins.png	(from https://bestwpware.com/html/tf/edumim/instructor-details.html)
09:33:21	198324/198324	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/e4.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/e4.png	(from https://bestwpware.com/html/tf/edumim/event.html)
09:33:22	191583/191583	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:26%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/e5.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/e5.png	(from https://bestwpware.com/html/tf/edumim/event.html)
09:33:23	172265/172265	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:26%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/e6.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/e6.png	(from https://bestwpware.com/html/tf/edumim/event.html)
09:33:24	169165/169165	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:26%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/e7.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/e7.png	(from https://bestwpware.com/html/tf/edumim/event.html)
09:33:25	181613/181613	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/e8.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/e8.png	(from https://bestwpware.com/html/tf/edumim/event.html)
09:33:26	206747/206747	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/e9.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/e9.png	(from https://bestwpware.com/html/tf/edumim/event.html)
09:33:27	856/856	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:20%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/svg/circle-clock.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/svg/circle-clock.svg	(from https://bestwpware.com/html/tf/edumim/event-single.html)
09:33:28	1193242/1193242	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:22%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/main-event.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/main-event.png	(from https://bestwpware.com/html/tf/edumim/event-single.html)
09:33:28	972/972	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:20%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/svg/circle-c.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/svg/circle-c.svg	(from https://bestwpware.com/html/tf/edumim/event-single.html)
09:33:29	17036/17036	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/rc-1.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/rc-1.png	(from https://bestwpware.com/html/tf/edumim/event-single.html)
09:33:30	15165/15165	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/rc-2.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/rc-2.png	(from https://bestwpware.com/html/tf/edumim/event-single.html)
09:33:32	77995/77995	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/404.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/404.svg	(from https://bestwpware.com/html/tf/edumim/404.html)
09:33:33	354/354	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/icon/search.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/icon/search.svg	(from https://bestwpware.com/html/tf/edumim/courses-sidebar.html)
09:33:33	213/213	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:30%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/icon/white-check.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/icon/white-check.svg	(from https://bestwpware.com/html/tf/edumim/courses-sidebar.html)
09:33:34	4849/4849	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:20%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/svg/rating-1.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/svg/rating-1.svg	(from https://bestwpware.com/html/tf/edumim/courses-sidebar.html)
09:33:35	4849/4849	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:20%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/svg/rating-2.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/svg/rating-2.svg	(from https://bestwpware.com/html/tf/edumim/courses-sidebar.html)
09:33:36	4849/4849	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:20%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/svg/rating-3.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/svg/rating-3.svg	(from https://bestwpware.com/html/tf/edumim/courses-sidebar.html)
09:33:37	4849/4849	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:20%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/svg/rating-4.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/svg/rating-4.svg	(from https://bestwpware.com/html/tf/edumim/courses-sidebar.html)
09:33:38	4849/4849	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:20%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/svg/rating-5.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/svg/rating-5.svg	(from https://bestwpware.com/html/tf/edumim/courses-sidebar.html)
09:33:40	513176/513176	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/single-course-thumb.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/single-course-thumb.png	(from https://bestwpware.com/html/tf/edumim/single-course.html)
09:33:40	3057/3057	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:26%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/author-1.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/author-1.png	(from https://bestwpware.com/html/tf/edumim/single-course.html)
09:33:41	543/543	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/icon/ck.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/icon/ck.svg	(from https://bestwpware.com/html/tf/edumim/single-course.html)
09:33:42	1130/1130	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:30%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/icon/laptop.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/icon/laptop.svg	(from https://bestwpware.com/html/tf/edumim/single-course.html)
09:33:43	883/883	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:30%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/icon/pencil.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/icon/pencil.svg	(from https://bestwpware.com/html/tf/edumim/single-course.html)
09:33:44	727/727	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:30%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/icon/wifi.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/icon/wifi.svg	(from https://bestwpware.com/html/tf/edumim/single-course.html)
09:33:45	871/871	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:30%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/icon/camera.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/icon/camera.svg	(from https://bestwpware.com/html/tf/edumim/single-course.html)
09:33:46	661/661	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/icon/lock.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/icon/lock.svg	(from https://bestwpware.com/html/tf/edumim/single-course.html)
09:33:47	697/697	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:30%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/icon/headphone.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/icon/headphone.svg	(from https://bestwpware.com/html/tf/edumim/single-course.html)
09:33:48	724/724	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/icon/file.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/icon/file.svg	(from https://bestwpware.com/html/tf/edumim/single-course.html)
09:33:50	143409/143409	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/ux.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/ux.png	(from https://bestwpware.com/html/tf/edumim/single-course.html)
09:33:50	598/598	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/icon/file2.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/icon/file2.svg	(from https://bestwpware.com/html/tf/edumim/single-course.html)
09:33:51	1122/1122	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:30%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/icon/user2.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/icon/user2.svg	(from https://bestwpware.com/html/tf/edumim/single-course.html)
09:33:52	1098/1098	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:30%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/icon/star.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/icon/star.svg	(from https://bestwpware.com/html/tf/edumim/single-course.html)
09:33:53	896/896	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/icon/like.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/icon/like.svg	(from https://bestwpware.com/html/tf/edumim/single-course.html)
09:33:54	592/592	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/social/fb.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/social/fb.svg	(from https://bestwpware.com/html/tf/edumim/single-course.html)
09:33:55	872/872	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/social/ln.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/social/ln.svg	(from https://bestwpware.com/html/tf/edumim/single-course.html)
